,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3832,0,0,1,0,47,1,2,0,0,2,0,2,2,2,1,1,1,1177,3375,0
6092,0,0,1,0,70,1,2,1,2,2,2,2,0,0,2,1,0,1477,5409,0
5770,0,0,1,0,31,1,2,0,2,0,2,2,0,0,1,0,1,982,2127,0
1684,0,0,0,1,29,1,2,0,0,0,0,0,0,0,0,0,3,683,1142,0
4578,0,0,0,0,2,1,0,0,0,0,0,2,0,2,0,1,3,866,5082,0
2952,0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,1,1,338,4182,0
3135,0,1,0,0,32,1,2,1,0,0,0,2,2,2,0,1,2,1576,3214,1
6821,0,0,0,0,10,1,2,1,0,0,0,2,2,2,0,1,0,1582,1301,1
4015,0,0,0,0,30,1,2,0,2,0,0,0,0,0,1,0,3,752,1471,0
5471,0,0,0,0,22,1,2,1,0,0,0,0,0,0,0,1,2,1095,1603,0
5372,0,1,0,0,46,1,2,1,0,0,2,2,2,2,0,1,2,93,4375,0
1258,0,0,0,0,42,1,0,2,1,1,1,1,1,1,2,0,3,336,89,0
6543,0,0,1,1,59,1,0,0,2,0,2,0,0,0,1,0,1,758,2968,0
113,0,1,1,0,31,1,2,1,0,0,0,0,0,0,0,1,2,1141,2475,1
5149,0,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,1,317,236,0
4813,0,0,0,1,41,1,0,1,0,2,2,0,2,2,0,1,2,1581,3729,0
3545,0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,1,2,1506,3998,0
2515,0,0,0,0,61,1,2,1,2,2,2,2,2,2,2,1,0,266,5687,0
3402,0,0,0,0,34,1,2,1,0,2,0,0,0,2,0,1,2,1376,3076,1
4099,0,0,0,0,56,0,1,0,2,0,0,0,0,0,0,0,0,439,1067,0
4958,0,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,1487,4631,0
5586,0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,316,4242,0
6654,0,0,1,0,67,1,2,1,0,0,0,0,2,0,0,1,2,1329,4798,1
5746,0,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,1,1224,6090,1
2840,0,0,1,1,16,1,0,1,2,2,0,2,0,0,0,0,3,1287,1537,0
229,0,0,1,1,42,1,2,0,2,2,0,2,2,2,2,1,1,1305,3495,0
5706,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,1125,5775,1
4519,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,176,5067,0
6443,0,0,0,0,72,1,0,2,1,1,1,1,1,1,0,0,0,323,903,0
2677,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,1020,2314,1
4695,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,348,5520,0
1093,0,0,1,1,69,1,2,1,2,0,2,2,0,2,2,0,2,9,5605,0
6918,0,0,1,0,27,1,0,1,2,0,2,2,2,2,1,1,2,69,2917,1
6684,0,0,0,1,3,0,1,0,2,0,0,2,0,0,1,1,3,512,3440,0
3961,0,0,0,0,71,0,1,0,0,2,0,0,0,0,0,1,3,435,1898,0
4410,0,0,1,0,8,1,0,1,0,2,0,0,2,2,0,1,0,1485,853,0
4745,0,0,1,0,28,1,2,1,0,0,2,0,2,2,0,1,2,9,2958,0
2569,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,1,393,1445,0
5367,0,0,1,1,62,1,2,0,2,2,0,2,2,2,2,1,0,1252,4369,0
2614,0,0,1,1,64,1,2,1,2,0,0,2,0,2,1,1,1,1479,5123,1
790,0,0,1,1,57,0,1,0,2,0,2,2,2,2,2,0,1,844,3109,0
2388,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,772,4564,0
6130,0,0,0,0,54,1,0,0,2,2,2,2,0,0,2,1,1,930,3253,0
1359,0,0,0,0,72,1,2,1,0,0,0,0,2,2,0,1,2,1487,6294,1
5160,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,1098,5718,0
2523,0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,1,338,6272,0
5341,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,1100,5720,1
6149,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,413,2159,0
5874,0,0,0,0,2,1,2,1,0,0,2,0,2,2,0,1,2,12,120,1
5378,0,0,1,1,54,1,2,0,2,0,2,2,2,0,2,0,3,1127,3755,0
6012,0,0,1,1,45,1,0,1,0,2,0,0,0,2,0,1,2,1271,3454,1
1780,0,0,0,1,10,1,0,2,1,1,1,1,1,1,1,0,0,336,3344,1
803,0,0,1,0,41,1,0,0,0,2,0,2,2,0,2,1,1,916,2606,0
5514,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,650,4050,0
5184,0,0,1,0,65,1,2,1,2,2,0,0,0,0,2,1,0,1293,4715,0
219,0,0,0,0,71,1,0,1,0,0,0,0,2,0,0,1,0,1204,5063,0
582,0,1,0,0,34,1,2,1,0,0,2,0,2,0,0,1,2,1381,2992,1
43,0,0,0,0,60,1,2,0,2,2,2,2,2,0,2,1,1,1201,4105,0
4267,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,1420,5284,0
6162,0,1,1,0,57,0,1,0,0,2,0,0,2,2,2,1,1,669,2511,0
5822,0,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,2,1030,2061,0
1071,0,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,1,661,6343,1
718,0,0,0,0,19,0,1,0,0,0,2,0,2,2,0,1,1,687,509,0
670,0,0,1,1,49,1,0,2,1,1,1,1,1,1,1,1,0,330,78,0
4030,0,0,0,1,45,1,0,0,0,0,0,2,0,0,0,1,3,700,2468,0
897,0,0,0,0,49,1,2,1,0,2,2,0,2,2,2,0,2,105,4694,0
5667,0,0,1,0,34,1,0,2,1,1,1,1,1,1,0,0,2,336,6345,0
5621,0,0,1,0,23,1,2,1,0,0,0,0,0,0,0,1,1,1106,1930,1
5366,0,0,1,1,63,1,0,0,2,0,0,0,2,0,2,1,2,842,3412,0
1874,0,0,1,0,38,1,2,0,2,2,0,2,2,2,2,0,1,1328,3096,0
5114,0,1,0,0,46,1,2,1,2,2,0,0,0,0,0,1,2,1267,3507,0
5039,0,1,0,0,12,1,0,1,0,0,0,0,0,2,0,1,2,1196,1551,1
5317,0,0,0,0,56,1,0,0,0,0,0,2,0,0,0,1,0,673,2323,1
6082,0,0,1,0,55,1,2,1,0,2,0,0,2,2,0,0,2,22,4939,1
2339,0,1,0,0,14,1,2,1,0,0,0,0,2,2,0,1,2,1477,1578,1
6876,0,0,1,0,59,1,0,1,2,0,2,2,2,2,1,1,2,80,5275,0
2926,0,0,1,0,66,1,2,1,2,2,2,2,2,2,2,1,2,276,6093,0
1255,0,0,0,0,12,0,1,0,0,0,0,2,0,0,0,1,2,463,4841,1
2104,0,0,1,0,71,1,2,1,0,0,0,0,0,2,0,1,1,1303,5074,1
5144,0,1,1,0,23,0,1,0,0,2,0,0,0,0,0,1,2,461,6102,0
898,0,0,0,0,4,1,0,1,2,0,0,2,2,2,0,1,0,1564,232,1
4857,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,1,394,4278,0
5509,0,0,0,1,45,1,0,0,0,0,0,0,0,0,0,0,3,629,1844,1
6371,0,0,0,0,17,1,2,2,1,1,1,1,1,1,2,0,1,399,4591,0
4038,0,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,345,183,0
3176,0,0,1,0,47,1,2,2,1,1,1,1,1,1,2,0,3,406,515,0
1096,0,0,1,0,67,1,0,0,2,0,2,2,2,2,0,0,0,1229,4785,0
6358,0,0,1,1,70,1,0,0,2,0,2,2,2,2,2,1,0,1213,4830,0
3842,0,0,1,0,20,1,2,1,0,0,0,0,2,2,0,0,1,1492,2115,0
1788,0,0,1,0,53,1,0,2,1,1,1,1,1,1,2,1,0,325,264,0
6549,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,788,4635,1
192,0,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,0,328,678,0
6251,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,318,1480,0
2689,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,288,6122,0
2957,0,0,0,0,34,1,2,1,0,2,0,0,0,0,0,1,3,1210,2817,0
1292,0,0,0,0,59,1,2,0,0,2,2,2,2,2,2,0,0,1289,4349,0
5978,0,0,0,0,41,1,2,1,2,2,0,0,0,0,0,0,3,1284,3292,0
2615,0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,1,0,1424,5314,0
1456,0,0,1,0,8,1,2,1,0,2,0,0,2,2,0,1,2,0,964,1
4287,0,1,1,0,63,1,2,1,0,0,2,2,2,2,1,1,1,113,5486,1
238,0,1,0,0,3,1,0,1,0,2,0,0,2,2,0,1,2,1492,231,1
6256,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,494,3029,1
6115,0,0,1,1,70,1,0,1,2,2,2,2,2,2,2,1,1,178,5939,0
5515,0,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,3,320,2683,0
4304,0,0,1,0,44,1,0,2,1,1,1,1,1,1,1,0,1,313,6363,0
5187,0,1,0,0,36,1,2,1,0,2,2,0,2,2,0,1,2,82,3526,0
3758,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,671,4141,0
3532,0,0,0,0,7,1,0,0,0,0,2,0,0,2,0,1,2,836,6309,1
3554,0,0,0,1,67,1,0,1,0,0,0,0,0,0,0,1,2,1040,3995,0
2410,0,0,1,0,38,1,2,1,0,2,0,0,0,0,0,0,2,1213,2940,0
411,0,0,1,0,41,1,2,2,1,1,1,1,1,1,1,1,0,385,126,0
3296,0,0,0,0,17,1,0,0,0,0,2,0,0,0,0,1,1,666,426,0
5171,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,627,4278,0
3322,0,1,0,0,72,1,2,1,0,0,0,0,0,2,0,1,2,1288,5838,1
3231,0,0,0,0,7,1,0,0,2,2,2,2,2,2,0,0,3,1288,522,0
6423,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,381,1318,0
5361,0,0,0,1,34,1,0,2,1,1,1,1,1,1,1,1,3,341,6177,0
4397,0,0,1,0,70,1,2,1,2,2,2,2,2,0,2,1,0,73,5806,0
498,0,1,0,0,45,0,1,0,0,2,0,0,0,0,0,0,2,428,568,1
3792,0,1,0,0,19,1,0,1,0,0,0,0,2,2,0,1,2,1422,1994,1
637,0,0,1,0,65,1,2,0,2,2,2,2,0,0,2,0,1,1037,4161,0
757,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,3,330,4702,0
4162,0,0,1,1,70,0,1,0,2,2,2,2,2,2,2,0,0,946,3891,0
4058,0,0,1,1,35,1,2,1,0,0,2,2,0,0,0,1,2,1296,2870,1
5465,0,0,0,0,19,1,0,0,0,2,2,0,0,0,1,1,3,784,991,0
4159,0,1,0,0,55,1,2,1,2,2,2,0,0,0,0,1,2,1392,4554,0
2697,0,0,1,0,69,1,2,0,2,2,2,2,2,2,2,0,0,1356,5132,0
4373,0,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,3,334,4357,0
86,0,0,1,0,29,1,0,0,2,0,0,0,2,0,1,1,0,887,1852,0
4741,0,1,1,0,7,1,0,1,0,2,0,0,2,2,0,1,2,1485,518,0
3827,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,342,2944,0
2847,0,0,1,0,19,1,2,1,0,2,0,0,0,0,0,0,0,1190,1644,0
1029,0,1,1,1,23,1,0,1,2,0,0,2,2,0,0,1,3,1363,2377,1
6573,0,0,1,1,40,0,1,0,0,2,2,2,0,2,1,0,0,700,1902,0
2025,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,290,6202,0
621,0,0,0,0,59,1,2,1,2,2,2,0,0,0,1,1,2,1437,4751,0
6402,0,0,1,1,50,1,2,0,0,2,2,0,0,0,2,1,0,843,2825,0
1334,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,400,2151,1
6697,0,0,0,0,24,1,2,0,2,0,2,0,2,2,1,1,1,1190,2075,0
2099,0,0,1,0,35,1,2,1,0,0,0,2,0,0,0,1,1,1181,2717,0
6695,0,0,1,1,69,1,2,0,2,2,2,2,0,0,2,0,3,1041,4378,0
1688,0,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,336,6037,0
745,0,1,1,0,70,1,2,1,0,2,2,2,2,2,2,1,1,203,5954,0
195,0,0,1,0,13,1,0,1,2,2,0,2,2,0,0,1,2,1522,1502,0
2650,0,0,0,0,7,1,2,1,2,0,2,0,0,0,0,1,1,1286,556,0
4633,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,1,0,377,1206,0
4303,0,0,1,0,40,1,2,2,1,1,1,1,1,1,2,0,3,406,233,0
2350,0,0,0,0,45,1,2,1,0,0,0,0,2,0,0,1,2,1279,3619,0
6662,0,0,0,0,42,0,1,0,2,2,0,2,0,0,1,0,1,541,1339,0
644,0,0,1,1,7,1,2,2,1,1,1,1,1,1,0,1,2,401,3367,0
5272,0,0,0,0,56,1,2,1,0,2,0,0,2,0,0,1,2,1399,4364,1
3892,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,327,2946,0
4884,0,0,1,1,36,1,0,1,0,0,2,0,2,2,0,1,0,1490,3293,0
120,0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,1,1,1581,4581,0
1777,0,0,0,0,21,1,2,0,0,0,0,2,0,0,0,1,1,761,915,0
6661,0,0,1,1,70,0,1,0,0,2,0,2,2,2,2,0,1,736,3249,0
2135,0,0,0,0,52,1,2,1,2,2,0,0,2,2,0,1,1,126,4835,0
6617,0,0,0,0,43,1,2,0,2,2,2,0,2,2,1,1,1,1268,3327,0
4587,0,0,1,0,19,1,0,1,0,0,0,2,0,2,0,0,1,1317,1818,0
3487,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,335,151,0
4486,0,0,0,0,58,1,2,1,0,0,2,0,0,2,0,0,3,1381,4571,0
741,0,0,0,0,12,1,0,1,2,0,2,0,0,0,0,1,2,1213,664,0
1211,0,0,1,1,3,1,2,0,0,0,0,2,0,2,0,1,2,958,5729,1
2170,0,0,0,0,14,1,0,0,2,0,2,2,0,0,1,1,2,852,470,0
3689,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1042,5566,1
6215,0,1,0,0,56,1,2,1,0,2,0,0,2,2,0,1,2,1551,4637,1
1873,0,0,1,1,70,1,0,0,2,2,2,0,2,0,2,1,1,1032,4243,0
2596,0,0,1,1,14,1,0,0,0,2,0,0,2,0,1,1,1,825,392,0
5282,0,0,1,0,23,1,2,1,0,0,0,0,2,2,0,1,2,1496,2525,1
4022,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,310,1101,0
602,0,0,1,1,63,1,2,1,0,0,0,0,0,0,1,1,0,1096,4098,0
1911,0,0,1,1,70,1,2,1,2,2,2,2,2,0,2,0,1,116,5850,0
7040,0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,1,2,441,2994,0
3235,0,0,0,0,58,0,1,0,2,2,2,2,0,0,1,0,1,583,2343,0
2366,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1022,5504,1
1187,0,1,0,0,69,1,2,1,0,0,2,0,2,2,2,0,0,75,5736,0
1526,0,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,2,1500,2530,0
6941,0,0,1,1,58,0,1,0,2,2,0,2,0,2,1,1,0,694,2679,0
4617,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,1,0,347,3342,0
6619,0,0,0,0,72,1,0,2,1,1,1,1,1,1,0,0,0,336,2017,0
945,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,1099,1768,1
2250,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,1,335,2620,0
5783,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1383,6299,1
3044,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,617,3818,1
2346,0,0,1,1,69,1,2,1,0,2,2,0,0,2,2,1,1,1507,5408,0
68,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,336,6399,0
5152,0,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,1,409,701,0
4996,0,0,0,0,42,1,2,0,2,2,0,2,0,2,2,0,3,1092,3027,0
3309,0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,1,331,4410,0
5059,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,1568,3124,1
1503,0,1,0,0,40,1,2,1,0,0,2,0,2,2,1,1,0,41,4005,0
150,0,0,1,1,71,1,0,0,0,0,0,2,2,2,0,1,2,990,4669,0
6417,0,1,1,0,47,1,2,1,2,0,0,0,0,0,0,1,2,1156,3263,1
2259,0,0,0,0,71,1,0,2,1,1,1,1,1,1,2,0,3,350,1069,0
3049,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,328,4783,1
5804,0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,1,374,1147,0
4490,0,1,1,0,50,1,2,1,2,2,2,2,2,2,1,1,0,271,5176,0
3193,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,3,315,4353,0
4923,0,0,0,0,48,1,0,0,2,0,0,0,0,0,0,1,0,675,2188,0
1779,0,0,0,0,12,1,0,1,2,2,0,0,2,0,0,1,2,1420,1170,0
841,0,0,1,0,70,1,2,1,2,0,2,0,2,2,2,1,1,94,5817,0
175,0,0,1,0,28,1,2,2,1,1,1,1,1,1,0,0,2,390,5917,0
617,0,1,0,0,63,1,2,1,0,0,2,2,2,2,1,1,1,52,5487,0
4092,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,338,1611,0
1030,0,0,1,1,46,1,0,1,0,0,0,0,0,0,0,1,0,1014,3080,0
3671,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1113,5768,1
283,0,0,0,0,65,1,2,0,2,0,0,0,0,0,0,0,3,752,3176,0
2028,0,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,325,2875,0
6111,0,0,0,0,35,1,2,1,0,0,0,0,0,2,0,0,0,1276,3061,0
5582,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,1,376,341,0
1271,0,0,0,0,49,0,1,0,2,2,2,2,2,0,1,1,2,735,2486,0
2716,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,3,607,6169,0
4545,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,592,3737,0
2008,0,0,0,1,34,1,2,1,0,0,2,2,0,0,0,1,3,1341,2953,1
2642,0,0,1,0,42,1,0,1,0,0,2,0,0,2,0,1,2,1305,3460,1
6415,0,0,1,0,54,0,1,0,2,2,0,0,2,0,1,1,2,616,2194,0
3796,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,1,2,662,5371,1
6917,0,0,1,0,70,1,2,1,2,2,0,0,0,0,2,1,0,1280,4949,0
3194,0,1,1,0,38,0,1,0,0,2,2,0,2,2,0,0,1,774,1977,1
99,0,1,1,0,18,1,0,1,0,2,2,0,2,2,0,1,2,1556,2175,1
5087,0,0,1,0,12,1,0,2,1,1,1,1,1,1,0,0,3,340,3493,0
744,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,1,1,590,1650,0
4650,0,0,1,1,31,1,2,2,1,1,1,1,1,1,0,0,3,424,6349,0
6839,0,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,15,247,1
4962,0,0,1,1,9,1,0,0,2,2,0,0,2,2,0,0,3,1102,395,0
1157,0,1,1,0,59,1,2,1,0,2,2,0,2,0,1,1,1,1545,4871,0
2414,0,0,1,0,18,1,0,2,1,1,1,1,1,1,1,1,0,337,4289,0
2195,0,0,1,0,21,1,2,2,1,1,1,1,1,1,1,0,3,407,5329,0
668,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,3,622,1508,1
2213,0,0,1,1,4,1,2,2,1,1,1,1,1,1,2,0,1,401,2382,0
2633,0,0,1,0,62,1,2,1,2,2,0,2,2,0,1,1,0,3,5288,0
4077,0,1,1,1,6,1,2,1,0,0,0,0,2,2,0,1,2,1508,632,0
4708,0,0,1,1,52,1,0,0,2,2,2,0,0,0,2,1,1,873,2903,0
2434,0,0,1,1,23,1,0,2,1,1,1,1,1,1,0,0,3,326,4913,0
1491,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,324,1485,0
6405,0,1,0,0,57,1,2,1,2,0,0,0,2,2,1,1,0,27,5034,0
5265,0,0,0,0,63,1,2,1,0,2,0,0,2,0,1,1,0,1375,4917,0
4017,0,0,0,0,21,1,2,0,2,0,2,0,0,0,1,0,3,828,1137,0
517,0,1,1,0,45,1,0,1,0,0,0,0,0,0,0,0,2,1020,2621,0
6869,0,0,1,1,40,1,0,0,0,2,0,2,0,0,1,1,1,746,1953,1
3822,0,0,1,1,56,1,2,1,0,2,2,0,2,0,0,1,3,1473,4344,0
3340,0,1,0,0,45,1,2,1,0,0,0,0,2,0,0,1,1,1262,3787,1
568,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,2,5,3057,1
4574,0,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,1,109,5841,0
6472,0,0,1,1,57,1,2,1,2,2,0,0,2,0,1,0,0,1475,4791,0
759,0,0,1,1,70,1,2,1,2,2,0,2,0,0,2,1,0,1404,5243,0
3590,0,0,1,0,46,1,0,2,1,1,1,1,1,1,1,1,0,330,6429,0
5714,0,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,2,1545,3287,1
4663,0,1,0,0,34,1,2,1,0,0,0,0,0,0,0,1,2,1109,2793,1
2858,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,1,3,344,2179,0
3148,0,0,0,0,42,1,0,1,2,0,0,0,0,0,0,0,1,1120,3071,0
1473,0,0,0,0,17,1,2,1,0,0,2,0,2,2,0,1,2,1561,2053,1
2244,0,0,0,0,28,1,2,0,2,2,0,2,0,0,1,1,3,920,1716,1
49,0,0,1,1,66,1,2,0,2,0,2,2,0,0,2,1,1,915,3625,0
6406,0,0,0,0,33,0,1,0,0,0,2,0,2,2,0,1,1,693,1504,0
887,0,1,0,0,20,1,2,1,2,2,2,0,2,2,1,1,0,197,2467,0
6159,0,0,0,1,12,1,0,2,1,1,1,1,1,1,1,0,0,343,3256,0
5033,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,321,1482,0
516,0,0,0,0,21,1,0,0,2,0,0,2,0,0,1,0,3,749,982,0
139,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1028,5510,1
6400,0,0,0,0,70,1,2,0,2,2,0,0,0,0,2,0,0,842,3636,0
4329,0,0,1,1,9,1,2,1,2,0,2,0,2,0,0,0,2,1480,1064,1
1233,0,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,390,1180,0
450,0,0,0,0,61,1,2,2,1,1,1,1,1,1,1,0,3,390,1119,0
3768,0,0,1,0,51,1,2,1,0,2,0,0,0,0,0,1,1,1159,3637,0
5798,0,0,0,0,45,1,2,1,0,0,0,0,2,0,0,1,2,1303,4008,1
312,0,0,0,0,38,1,2,1,2,2,2,2,2,2,2,0,1,265,4134,0
451,0,1,0,0,15,1,0,0,2,0,2,2,0,2,0,1,3,1014,981,0
6909,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,1,3,734,4433,0
2240,0,1,1,1,70,1,2,0,2,2,2,2,2,2,2,1,1,1388,5185,0
6337,0,0,1,1,51,1,2,1,2,0,0,0,2,2,1,0,3,18,4527,0
5875,0,0,1,0,62,1,0,0,2,2,2,0,0,2,2,0,0,1039,3724,0
758,0,0,0,1,7,1,0,1,0,2,0,0,0,2,0,1,0,1317,494,1
6913,0,0,1,1,66,1,2,1,0,2,2,2,2,2,1,1,0,164,5766,0
1907,0,0,0,0,67,1,0,0,2,2,0,2,2,2,0,1,2,1174,4711,0
1937,0,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,3,324,2294,0
1151,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,310,1343,0
6666,0,1,1,0,20,1,2,0,0,2,2,2,2,2,0,0,2,1276,1948,0
174,0,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,0,344,5230,0
4661,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,1377,5084,0
2292,0,0,1,1,50,1,2,0,2,2,2,2,2,2,2,0,1,1423,4201,0
3946,0,0,0,0,72,0,1,0,2,0,2,2,2,2,0,0,3,819,4483,1
6052,0,0,1,1,36,1,0,0,2,2,0,2,2,2,2,0,2,1173,2716,0
1164,0,1,1,0,69,1,2,0,2,2,2,2,0,2,2,1,0,1255,4806,0
4031,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,0,196,6004,0
1661,0,1,1,0,62,1,2,1,0,2,2,0,2,2,0,1,0,165,5558,0
508,0,0,1,1,56,1,2,1,0,0,0,2,0,0,0,1,2,1214,4252,1
166,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,0,1037,2373,1
103,0,1,1,0,63,0,1,0,0,2,2,0,2,0,1,0,0,620,2630,0
4258,0,1,1,0,38,1,2,1,2,0,2,2,2,2,1,1,3,179,4081,1
4241,0,0,1,1,15,1,0,0,2,2,2,0,0,0,0,0,3,870,774,1
6286,0,0,0,1,71,1,0,2,1,1,1,1,1,1,0,0,3,334,1103,0
6688,0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,0,339,1876,0
152,0,0,1,1,68,1,2,1,2,2,2,0,2,2,1,1,1,153,5988,0
1583,0,0,1,1,56,1,2,0,0,0,0,0,0,0,0,1,1,659,2375,0
5923,0,0,0,0,56,1,0,1,0,0,2,2,0,2,0,1,2,1382,4112,0
2552,0,0,1,0,42,1,2,2,1,1,1,1,1,1,1,0,2,427,458,0
6147,0,1,1,0,33,1,0,1,2,2,0,0,2,2,1,0,3,1567,3318,0
4233,0,0,1,0,27,0,1,0,2,0,2,2,2,2,2,0,0,838,1645,0
1822,0,0,0,1,25,1,2,1,0,0,0,0,2,0,0,1,1,1330,2344,1
5428,0,0,1,0,72,1,0,1,0,0,0,0,2,2,0,0,2,1386,6221,1
3935,0,0,1,0,68,1,0,2,1,1,1,1,1,1,2,0,1,330,597,0
3497,0,1,1,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1005,957,0
4213,0,0,0,0,56,1,0,0,0,0,0,2,0,0,0,1,0,696,2488,1
205,0,0,0,0,27,1,0,1,0,2,0,2,0,0,1,1,0,1203,2336,0
1135,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,0,258,6152,0
2584,0,0,1,0,54,1,0,0,2,2,0,0,2,0,0,1,1,937,3251,0
3121,0,1,0,0,8,1,0,0,0,0,0,2,2,0,0,0,2,835,49,1
1534,0,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,329,805,0
843,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0,462,3366,0
1987,0,0,1,1,18,1,0,1,0,2,2,0,2,0,0,1,0,1380,1891,1
211,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,401,2152,0
1957,0,0,1,0,41,1,2,0,2,0,0,0,0,0,0,0,2,727,2106,0
2438,0,0,0,0,71,1,2,1,2,0,0,2,2,2,0,1,0,62,6198,1
