,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1001,1,1,1,0,20,1,2,1,0,0,0,0,0,0,0,1,2,1121,1472,1
3857,1,0,0,0,45,1,0,2,1,1,1,1,1,1,0,0,0,346,6393,0
6750,1,0,0,0,38,0,1,0,2,0,2,0,0,0,1,1,1,497,859,0
2377,1,0,0,1,42,1,0,0,2,2,0,0,0,0,0,1,2,769,2302,0
1532,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,325,2595,0
4254,1,0,1,0,22,1,2,1,2,2,0,0,0,0,0,1,2,1288,2117,1
6757,1,0,1,1,47,0,1,0,2,2,2,0,2,2,1,0,2,834,2612,1
6503,1,0,1,1,68,0,1,0,0,2,2,2,2,2,1,0,2,854,3533,0
5866,1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,326,5377,0
633,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,340,1285,0
2463,1,0,1,0,71,1,2,1,0,0,0,0,0,2,0,1,0,1312,5259,0
720,1,0,1,1,12,1,0,2,1,1,1,1,1,1,1,0,3,337,2943,0
288,1,1,0,0,71,1,0,1,0,2,0,0,0,0,0,1,2,1101,4955,1
2543,1,0,0,0,5,1,2,1,2,0,0,0,2,2,0,0,3,1549,421,1
4762,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,1,1002,1912,0
4207,1,0,0,0,14,0,1,0,2,0,0,2,2,0,0,1,3,580,26,0
596,1,0,0,0,8,0,1,0,2,2,2,2,2,0,2,0,3,760,6357,0
1068,1,0,1,0,44,1,2,1,0,2,0,0,2,2,0,1,0,1566,4093,1
1942,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,1,317,6339,0
1647,1,0,1,1,3,1,0,1,0,0,0,0,2,0,0,1,0,1194,6264,1
3378,1,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,3,1288,4935,0
1700,1,0,0,0,42,1,0,2,1,1,1,1,1,1,2,0,0,342,6428,0
5646,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,318,1480,1
3966,1,0,1,1,70,1,2,1,2,2,0,2,2,2,2,1,1,146,5983,0
6854,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,333,2780,0
2308,1,0,1,1,69,1,0,1,2,2,2,0,2,2,1,1,0,87,5657,0
3656,1,1,1,0,44,1,0,0,0,2,0,0,0,0,2,0,3,676,2034,0
3786,1,0,1,1,20,1,2,1,0,0,0,0,0,0,0,1,0,1126,1526,0
2144,1,0,0,0,23,1,0,0,0,0,0,2,0,0,0,1,3,690,867,0
1200,1,0,0,0,31,1,2,1,0,2,0,2,2,2,1,1,1,84,3242,0
566,1,0,1,1,7,1,0,1,2,0,0,2,2,2,1,0,2,36,1151,0
1837,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,334,1607,1
5690,1,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,1,871,3728,0
2644,1,0,0,0,10,0,1,0,0,2,2,0,0,0,0,1,1,472,4914,1
5501,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,398,3272,0
5398,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,328,3339,0
2820,1,0,0,0,49,1,2,2,1,1,1,1,1,1,1,0,0,377,555,0
2187,1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,281,6232,0
1152,1,0,0,0,67,1,0,0,0,0,0,0,2,0,0,0,3,760,3191,0
802,1,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,372,6335,0
5661,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,1,2,330,5089,0
2068,1,0,0,0,42,1,2,1,2,2,0,2,2,0,0,0,3,15,3948,0
5434,1,0,0,1,27,1,2,1,2,0,2,0,0,2,0,1,0,1498,2851,0
6222,1,0,0,0,63,1,2,1,0,2,0,0,0,2,0,0,1,1385,4896,0
5656,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,675,4144,0
3951,1,0,1,0,68,1,2,0,2,2,2,2,2,0,2,0,3,1187,4594,0
5768,1,0,1,0,39,1,0,1,0,0,0,0,2,2,1,1,0,1410,3397,0
134,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2,596,6058,1
6216,1,0,1,1,54,1,2,0,2,2,2,2,0,0,2,0,1,1050,3610,0
3095,1,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,2,1295,6292,0
2559,1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,270,6187,0
62,1,0,1,0,70,0,1,0,2,2,2,0,0,0,2,0,0,569,2558,0
6129,1,0,1,0,48,0,1,0,2,0,0,0,0,2,0,1,2,544,1654,0
3358,1,0,0,0,20,1,0,0,2,0,0,2,0,0,0,0,3,732,854,0
3771,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,1185,5961,1
679,1,0,1,0,40,1,2,1,0,2,0,0,0,0,0,0,0,1232,3240,0
567,1,0,1,0,69,1,2,0,2,2,0,2,2,0,2,0,1,1081,4469,0
4295,1,1,1,0,64,1,0,0,2,2,0,2,0,0,1,1,0,866,3511,0
1717,1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,327,773,0
1392,1,0,1,1,27,1,0,2,1,1,1,1,1,1,1,0,1,335,5045,0
3544,1,0,1,0,25,1,2,1,0,2,2,0,2,0,0,0,2,1468,2617,1
3613,1,1,0,0,51,0,1,0,0,0,2,0,2,2,1,1,0,681,2383,0
489,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,1098,5718,1
690,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,342,1615,0
5019,1,1,0,0,6,1,2,1,0,0,0,0,2,2,0,1,2,1504,502,0
4525,1,0,0,0,26,1,0,1,2,2,2,0,0,2,0,1,1,1460,2574,0
6365,1,1,1,0,67,1,2,1,0,0,2,0,2,2,0,1,2,37,5521,1
5829,1,0,1,1,25,0,1,0,2,0,2,2,2,2,1,0,2,846,1409,0
274,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1031,5513,1
3978,1,0,0,0,23,1,0,1,0,0,0,0,2,2,0,0,3,1411,2009,0
1361,1,0,0,0,34,1,2,1,0,2,0,0,0,0,0,0,2,1173,2864,1
6271,1,1,1,0,20,1,2,1,2,0,2,0,0,0,1,1,2,1317,1856,0
3312,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,339,1612,0
3023,1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,0,1,1391,5121,0
4246,1,0,1,1,65,1,2,1,2,2,2,0,2,2,2,1,2,192,5755,0
1337,1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,0,341,4974,0
6787,1,0,1,1,29,1,2,1,0,2,2,2,2,2,0,1,2,187,3248,0
3473,1,0,1,0,37,1,2,1,0,0,2,2,2,2,0,1,0,117,3839,1
1598,1,0,1,0,20,1,0,2,1,1,1,1,1,1,2,0,0,324,4358,0
4560,1,0,1,1,72,1,2,1,0,0,2,0,2,0,1,1,2,1404,5855,0
4365,1,0,1,0,60,1,2,0,0,0,2,2,2,2,2,0,1,1200,4264,0
4310,1,0,0,0,70,0,1,0,2,2,2,2,2,2,2,1,0,944,3888,0
2086,1,0,1,1,9,1,0,1,0,0,0,0,2,0,0,0,2,1221,735,1
5424,1,1,1,0,62,1,2,1,2,2,0,0,2,0,2,1,1,1449,4888,0
6793,1,0,1,1,70,1,2,1,2,2,2,0,2,2,2,1,1,158,5897,0
859,1,0,1,1,70,0,1,0,2,2,2,2,2,2,2,1,1,928,3993,0
6196,1,0,0,0,66,1,2,1,2,2,2,0,2,2,2,1,1,189,5744,0
2718,1,0,0,0,59,0,1,0,2,2,2,2,0,0,2,1,0,583,2264,0
366,1,0,1,0,16,1,0,0,2,0,0,0,0,2,0,1,0,846,742,0
1432,1,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,0,348,5710,0
4280,1,0,1,1,61,1,0,2,1,1,1,1,1,1,2,1,0,327,503,0
3258,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,384,2039,0
1818,1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,0,0,1098,3780,0
6884,1,0,1,0,23,0,1,0,0,0,0,0,0,2,0,1,2,496,6511,1
1189,1,0,0,0,23,1,0,1,0,0,2,0,0,2,0,0,1,1313,2217,0
3684,1,0,0,0,38,1,2,1,0,0,0,0,0,0,0,1,1,1118,2745,0
2093,1,0,0,1,2,1,2,2,1,1,1,1,1,1,0,0,1,392,1865,0
6535,1,0,0,0,29,1,0,1,0,2,2,0,2,2,1,1,0,43,3134,1
3717,1,0,0,0,22,1,0,0,0,0,2,0,0,0,0,0,0,659,589,0
300,1,0,0,0,16,1,0,0,0,0,0,0,2,2,1,1,0,930,922,0
1472,1,0,1,1,5,1,2,1,0,0,0,0,0,0,0,1,1,1099,6315,1
3491,1,0,1,0,39,1,0,0,0,2,2,2,2,0,1,1,2,1038,2829,0
1813,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,1121,5772,0
3646,1,0,0,0,33,1,0,1,0,0,2,2,0,0,1,0,2,1242,2801,0
2313,1,0,1,1,38,1,2,1,0,0,2,2,2,2,1,1,1,80,3779,0
4231,1,0,0,0,69,1,2,0,2,2,2,2,0,2,2,0,0,1216,4710,0
3265,1,0,1,1,22,1,0,1,0,0,0,0,0,0,0,1,2,1034,1579,1
6513,1,0,1,1,7,1,2,0,0,0,2,2,0,0,0,1,0,840,6259,0
480,1,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,326,1887,0
1437,1,0,0,0,20,1,2,0,0,0,0,0,0,0,0,0,3,660,532,0
4100,1,0,1,0,46,1,0,2,1,1,1,1,1,1,2,0,2,329,30,0
402,1,0,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,1574,5523,1
949,1,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,0,343,5818,0
3781,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,315,4421,0
2067,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,0,58,5374,0
4769,1,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,331,5292,0
4918,1,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,324,168,0
218,1,0,1,1,62,1,2,0,0,2,2,2,2,2,2,1,0,1283,4450,0
1962,1,0,0,0,16,1,0,1,2,0,2,0,2,2,1,1,1,1584,1935,0
3010,1,1,0,1,32,1,2,1,2,0,0,0,0,0,0,1,3,1213,2747,0
3519,1,1,0,0,38,1,2,1,0,0,0,0,2,0,0,1,2,1296,3148,0
3555,1,0,0,0,13,1,2,1,0,0,0,0,2,0,0,1,2,1304,1244,1
4657,1,0,1,0,37,0,1,0,0,0,0,0,0,0,0,1,1,398,194,0
2145,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,1070,6091,0
777,1,0,0,0,12,1,2,1,0,2,0,0,0,0,0,1,2,1244,1398,1
4536,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1006,5444,1
3909,1,0,0,0,3,1,0,2,1,1,1,1,1,1,2,0,1,324,1861,0
4643,1,0,0,0,23,1,2,0,0,0,0,2,2,0,0,1,3,937,1719,0
2917,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,0,332,557,0
5780,1,0,1,1,49,1,0,2,1,1,1,1,1,1,1,0,1,337,131,0
4740,1,1,1,0,17,0,1,0,2,0,0,0,0,2,0,0,0,531,6488,1
4818,1,1,1,0,61,1,0,1,2,0,2,0,0,0,1,0,1,1210,4249,0
6857,1,0,1,1,54,1,0,1,0,2,0,0,2,2,0,1,2,1450,4437,0
4878,1,0,1,0,25,1,2,0,0,0,0,0,2,0,0,1,1,829,1457,0
360,1,0,0,1,45,1,0,2,1,1,1,1,1,1,0,0,3,337,6133,0
3123,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,1018,376,0
3025,1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,0,3,421,1184,0
6743,1,0,0,0,2,1,2,2,1,1,1,1,1,1,0,1,2,376,1896,0
214,1,1,1,0,16,1,2,1,0,0,0,0,0,2,0,0,2,1335,1580,0
6837,1,1,0,0,56,1,0,1,0,0,0,0,2,0,0,1,2,1198,4206,0
3833,1,0,0,0,4,1,2,0,0,0,2,0,2,2,0,0,0,1106,6118,0
4733,1,0,1,0,4,1,0,1,2,2,2,0,0,0,0,1,2,1291,6464,0
4078,1,0,1,1,15,1,0,0,2,0,2,2,2,0,1,1,0,973,980,1
725,1,1,1,0,72,1,0,2,1,1,1,1,1,1,0,1,3,358,1672,0
3995,1,0,0,1,21,1,0,1,2,0,0,0,0,0,0,1,0,1109,1692,1
6357,1,0,1,0,62,1,2,1,2,2,2,0,0,0,1,0,2,1392,4761,1
3000,1,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,1288,114,1
3003,1,0,0,1,20,1,2,1,0,0,0,2,0,0,0,1,2,1194,1795,1
3979,1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,1,1,402,1159,0
6446,1,1,1,1,54,1,2,1,2,2,0,2,0,0,1,1,0,1394,4316,0
463,1,0,0,0,67,1,2,1,0,2,0,0,2,2,0,1,2,1581,5337,1
594,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,621,3820,0
3214,1,1,0,0,47,1,2,1,0,2,0,0,0,0,1,1,0,1196,3398,0
3411,1,1,1,0,49,1,2,1,0,2,0,0,2,2,0,1,2,36,4601,1
4245,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,327,508,0
6672,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,1,340,4443,0
5686,1,1,0,0,56,1,0,1,2,0,0,0,2,0,0,1,0,1302,4260,1
890,1,0,1,1,25,1,2,1,2,0,2,2,0,0,0,0,2,1383,2443,0
2763,1,0,1,1,61,1,0,1,2,2,0,0,0,0,0,0,2,1225,4321,0
4320,1,0,1,0,69,1,0,2,1,1,1,1,1,1,1,0,2,350,970,0
1506,1,0,1,0,65,0,1,0,2,0,2,0,2,2,2,1,0,745,3252,0
6587,1,1,0,0,61,1,2,1,2,2,0,0,2,2,0,1,0,65,5233,0
999,1,0,0,0,12,1,0,0,0,0,0,2,2,2,0,0,2,1025,585,0
389,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,589,3734,0
2330,1,0,1,1,21,1,2,0,0,2,0,0,0,2,0,0,2,920,1351,0
1476,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,338,3115,0
6327,1,0,0,0,21,1,0,1,0,2,0,2,2,0,1,1,0,1422,2132,0
5938,1,1,1,1,28,1,2,1,0,2,2,2,2,2,0,1,2,167,3133,0
2775,1,1,1,0,49,1,2,0,2,0,0,2,0,0,1,1,2,848,2806,1
1923,1,0,1,1,31,1,0,2,1,1,1,1,1,1,2,0,0,329,5646,0
6595,1,0,1,0,69,1,0,0,2,0,2,2,2,2,2,1,2,1253,4808,0
6161,1,0,0,0,67,1,0,1,2,0,0,0,0,0,0,0,3,1098,4456,0
1293,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,0,209,5787,0
6206,1,0,1,0,48,1,2,1,0,2,0,2,0,2,0,1,1,1505,4297,0
3268,1,0,1,1,17,1,2,0,2,0,0,0,2,2,1,0,3,1107,1376,0
5641,1,0,0,1,33,1,2,2,1,1,1,1,1,1,1,0,0,405,6463,0
4880,1,0,1,0,46,1,0,2,1,1,1,1,1,1,2,0,3,344,130,0
368,1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,1,1,1559,5482,0
4461,1,0,0,0,22,1,0,1,0,0,0,2,2,2,0,1,2,1476,2257,0
6928,1,0,1,1,43,1,0,0,0,2,2,0,0,0,1,1,1,779,2300,0
191,1,0,1,0,56,1,0,1,0,2,2,0,0,2,0,1,2,1417,4440,1
6069,1,0,1,1,55,1,0,0,0,2,2,2,2,2,1,0,1,1145,3871,0
5762,1,1,1,0,24,1,2,1,2,2,2,2,2,0,0,1,0,108,2765,0
1903,1,0,0,0,23,1,0,1,0,0,0,0,2,2,0,1,2,1436,2313,0
1099,1,0,1,1,45,1,2,0,0,0,0,2,0,0,0,1,3,777,2240,0
2927,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1017,5454,0
6225,1,0,1,1,70,1,2,1,2,2,2,2,2,0,2,1,1,116,5798,0
6850,1,0,0,1,63,1,2,0,2,2,0,2,0,0,2,0,0,946,3717,0
3767,1,0,1,0,70,1,2,1,2,0,2,2,2,2,2,1,1,205,6109,0
2939,1,1,0,0,4,1,0,1,0,2,2,2,0,0,0,1,3,1275,62,1
5241,1,0,0,0,51,1,0,0,0,2,0,2,0,2,1,1,2,916,3136,0
4975,1,0,1,0,70,1,2,1,0,2,2,0,2,2,2,1,0,69,5692,0
4266,1,0,0,0,59,1,2,1,2,2,0,2,0,2,1,0,2,38,5222,1
4834,1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,0,0,389,1090,0
4240,1,0,0,0,71,1,2,1,0,2,2,0,2,0,0,1,2,1472,5885,1
4742,1,0,0,0,70,1,0,2,1,1,1,1,1,1,2,1,3,349,944,0
5430,1,0,0,0,2,1,2,0,0,0,0,0,2,2,0,1,1,1060,5991,1
3795,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,1233,6350,0
5386,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,625,3702,0
1752,1,0,1,0,20,1,0,0,2,0,0,0,0,0,1,0,1,654,772,0
2899,1,0,0,0,69,0,1,0,2,2,2,2,2,0,2,0,0,742,3328,0
1658,1,0,1,1,46,1,2,1,2,0,2,0,2,2,0,0,1,113,4462,1
4102,1,0,1,1,67,1,0,0,0,0,0,0,0,0,0,0,2,604,2891,0
2483,1,1,1,1,41,1,2,1,2,2,2,0,2,0,0,1,2,14,3870,1
6990,1,0,1,0,30,1,0,1,2,0,0,0,2,2,0,1,2,1464,2922,0
4624,1,0,0,0,71,1,0,1,0,0,2,0,2,2,0,1,2,1486,5727,1
3583,1,0,1,1,35,0,1,0,0,2,2,2,2,2,1,0,3,853,2099,0
5166,1,0,0,0,58,1,2,1,2,0,2,0,2,2,1,0,2,74,5131,0
2941,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,1545,5584,0
2209,1,0,1,0,71,1,0,2,1,1,1,1,1,1,0,1,0,324,1066,0
4326,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1379,6296,1
4220,1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,323,57,0
4454,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,321,6391,0
309,1,0,0,1,43,1,2,0,2,0,2,0,2,2,1,1,1,1179,3173,0
212,1,0,0,1,58,1,0,2,1,1,1,1,1,1,2,0,3,328,237,0
5880,1,0,0,0,23,0,1,0,0,2,0,0,0,0,0,1,2,441,5967,1
495,1,0,0,0,15,0,1,0,0,2,2,0,0,2,1,1,0,584,6333,1
1434,1,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,1584,260,1
868,1,0,1,0,55,1,2,1,0,0,0,0,0,2,1,0,2,1310,4296,1
2749,1,0,1,1,28,1,2,0,0,0,2,0,2,2,1,0,0,1152,2392,0
305,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,392,417,0
1849,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,620,3440,1
1988,1,1,1,0,54,1,2,1,2,2,2,0,2,2,1,1,2,166,5079,1
2798,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,1490,93,1
6889,1,0,0,0,23,1,0,1,0,0,2,2,2,0,0,1,3,1394,2087,0
5629,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,334,1607,1
4725,1,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,3,885,5040,1
3552,1,0,0,0,65,1,2,1,2,2,2,0,0,2,2,1,0,40,5601,0
383,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,1414,6327,1
1538,1,0,0,0,71,1,2,1,0,2,0,0,2,2,0,0,2,17,6095,1
4601,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,1,0,67,4017,0
2727,1,0,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,1489,3922,1
3257,1,0,0,0,15,1,0,1,0,2,0,0,2,2,0,1,3,1456,1771,0
4402,1,0,0,0,33,0,1,0,2,2,0,2,2,0,0,1,1,659,1455,1
5385,1,0,0,0,49,1,2,1,0,0,0,0,2,0,0,0,0,1308,3842,1
680,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,1204,6013,1
6702,1,0,1,1,10,1,0,1,0,0,0,2,0,2,0,1,2,1311,1062,0
6723,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,0,334,6331,0
6504,1,0,0,0,23,1,0,1,0,0,0,0,2,0,0,0,2,1189,2325,1
278,1,0,0,0,6,0,1,0,0,0,2,2,2,2,0,1,2,763,5873,0
2970,1,1,0,0,45,1,0,1,0,0,0,0,0,0,0,1,3,1024,2877,1
6701,1,0,1,1,21,1,0,1,0,2,2,0,2,2,1,0,0,7,2424,0
2480,1,1,1,0,55,1,2,1,0,0,0,0,2,2,0,1,0,1469,4618,1
289,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,606,3698,1
2236,1,1,0,0,45,1,0,1,0,0,0,0,0,0,0,1,3,1047,3199,0
5438,1,0,1,0,72,1,0,1,0,2,2,0,0,0,0,1,2,1202,5734,1
4963,1,0,1,0,42,1,0,0,0,2,2,0,2,2,2,0,2,1083,3054,0
2754,1,0,0,0,23,0,1,0,2,0,2,2,0,0,0,0,3,565,135,0
5643,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,1129,5778,1
3722,1,0,0,1,16,0,1,0,2,2,0,2,0,0,1,0,0,558,6435,0
3002,1,0,0,0,20,1,0,0,2,0,2,2,2,2,1,0,2,1238,1848,0
2883,1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,3,411,1181,0
3128,1,0,0,1,45,1,0,2,1,1,1,1,1,1,0,0,1,340,404,0
5899,1,1,0,0,64,1,2,1,0,0,0,0,0,0,0,1,3,1125,4281,0
1391,1,0,1,0,22,1,2,1,0,2,2,0,0,0,0,1,2,1315,2093,0
5658,1,0,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1453,1881,0
6524,1,0,0,1,2,1,2,1,0,0,0,0,2,2,0,0,2,1496,6397,1
6188,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,334,3100,0
2374,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,321,4231,0
6572,1,0,1,0,65,1,2,0,2,2,2,2,2,2,2,1,1,1413,5098,0
3869,1,0,1,0,46,1,2,1,0,2,0,0,2,2,1,1,2,1551,4096,0
6635,1,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,335,4457,0
5900,1,0,1,1,31,0,1,0,2,2,2,0,0,0,0,0,0,550,832,1
708,1,0,1,0,22,1,0,1,0,0,2,0,0,0,0,1,1,1117,1899,0
4977,1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,1,1,349,3970,0
1216,1,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,341,180,0
6108,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,3,399,4032,0
314,1,0,0,0,45,1,0,1,0,0,0,0,2,0,0,1,2,1216,3547,1
1427,1,1,0,0,39,1,0,1,0,0,2,0,0,0,0,0,2,1088,2714,0
6460,1,0,0,0,39,1,0,1,0,2,0,2,2,2,0,0,2,11,3732,1
6530,1,1,1,0,60,0,1,0,2,0,0,2,0,0,1,0,0,513,1939,0
7042,1,0,0,0,63,1,0,1,2,0,2,2,2,2,2,1,0,107,5407,0
2765,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,1022,6402,0
2451,1,0,1,1,21,1,2,1,2,2,0,0,2,2,1,0,2,116,2461,1
5889,1,1,1,0,55,0,1,0,0,2,0,0,2,2,0,1,2,685,2590,0
2176,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,1,321,517,0
4894,1,1,1,0,53,1,2,0,0,2,2,0,2,0,1,1,1,1041,3537,0
6094,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,344,460,0
2787,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,418,1417,0
5071,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,1118,5770,0
5755,1,1,1,0,7,1,2,1,2,0,2,0,2,0,0,1,2,1521,717,0
5138,1,1,0,0,69,1,2,1,0,2,0,2,2,2,2,1,2,130,5839,0
4925,1,0,1,0,61,1,2,1,2,0,2,2,2,2,1,1,3,160,5429,0
1626,1,0,0,0,13,1,2,0,2,0,0,2,0,0,0,0,0,832,356,0
3159,1,1,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,1489,2908,0
5041,1,0,1,0,13,1,0,2,1,1,1,1,1,1,1,0,3,346,3563,0
871,1,0,1,1,53,1,0,1,0,2,2,0,2,2,1,1,1,1538,4632,0
4883,1,1,0,0,71,0,1,0,0,0,2,0,0,0,0,1,2,438,1845,1
4108,1,0,1,1,27,1,0,2,1,1,1,1,1,1,1,1,0,322,4916,0
5521,1,0,0,0,55,1,0,0,0,0,2,2,2,0,0,1,2,925,3215,0
2121,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,342,1615,0
85,1,0,0,0,72,1,2,1,0,2,0,0,2,2,0,1,1,1571,6364,0
1877,1,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,1368,5130,0
2640,1,0,0,0,15,1,0,1,0,2,2,2,0,2,0,1,0,1491,1762,0
6027,1,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,0,405,6052,0
2880,1,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,0,1203,85,0
494,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,341,1614,0
2019,1,0,1,0,64,1,2,1,0,2,2,0,2,2,1,0,2,76,5541,1
2525,1,0,1,1,70,1,2,1,2,2,0,2,0,2,2,1,1,1541,5494,0
4717,1,0,1,0,32,1,2,1,2,0,2,2,2,2,1,1,2,201,3764,0
3166,1,0,1,0,6,1,0,0,0,0,0,2,0,0,0,0,0,656,5286,0
3858,1,0,0,0,42,1,0,0,2,2,2,2,2,2,1,1,0,1338,3534,0
1270,1,0,1,1,60,1,2,2,1,1,1,1,1,1,2,0,1,389,1027,0
3680,1,0,1,0,72,0,1,0,0,0,0,2,2,0,0,0,3,558,2852,1
5820,1,0,1,0,57,1,0,0,2,0,0,0,2,0,1,1,3,843,3084,0
3664,1,0,0,0,34,1,0,0,0,0,0,2,0,0,0,1,3,696,1652,0
4531,1,0,1,1,72,1,2,1,0,0,2,0,0,0,0,1,0,1191,5273,1
3113,1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,2,1500,3009,0
1413,1,0,1,1,62,1,2,1,2,2,2,2,0,0,2,0,1,1483,4965,0
5252,1,1,1,0,69,1,2,1,2,2,2,0,2,2,0,1,2,142,5876,0
869,1,0,0,1,23,1,2,2,1,1,1,1,1,1,2,1,3,423,383,0
2006,1,0,0,0,45,1,2,0,0,0,0,0,0,0,0,0,2,639,1861,1
3090,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,733,4432,1
4472,1,0,1,1,65,1,0,1,2,0,2,0,0,0,2,0,1,1211,4476,0
